,User-ID,Location,Age
1944,212923,"minneapolis, minnesota, usa",34.0
1945,212965,"akron,, ohio, usa",43.0
1946,213119,"vancouver, british columbia, canada",20.0
1947,213126,"spring, texas, usa",
1948,213150,"destrehan, louisiana, usa",103.0
1949,213312,"baltimore, maryland, usa",47.0
1950,213316,"rotherham, england, united kingdom",32.0
1951,213523,"brookville, pennsylvania, usa",
1952,213531,"bolingbrook, illinois, usa",63.0
1953,213625,"seattle, washington, usa",
1954,213628,"springfield, ,",31.0
1955,213638,"zhadum, yedor, usa",43.0
1956,213760,"omaha, nebraska, usa",32.0
1957,214102,"cambridge, massachusetts, usa",
1958,214138,"lakeland,, florida, usa",79.0
1959,214272,"paris, tennessee, usa",42.0
1960,214436,"middletown, connecticut, usa",35.0
1961,214786,"boone county, kentucky, usa",
1962,214851,"unknown, unknown, usa",
1963,215006,"seattle, washington, usa",44.0
1964,215278,"anderson, california, usa",
1965,215829,"chamblee, georgia, usa",
1966,215986,"fort worth, texas, usa",28.0
1967,215988,"lake oswego, oregon, usa",42.0
1968,216012,"clevelad, ohio, usa",34.0
1969,216444,"nunspeet, gelderland, netherlands",57.0
1970,216466,"castleton, vermont, usa",29.0
1971,216557,"victoria, british columbia, canada",33.0
1972,216683,"san jose, california, usa",
1973,216829,"parker, colorado, usa",
1974,216882,"adelaide, south australia, australia",
1975,217056,"peoria, arizona, usa",30.0
1976,217106,"rock island, illinois, usa",55.0
1977,217121,"frodsham, england, united kingdom",43.0
1978,217318,"sackville, new brunswick, canada",
1979,217375,"st. petersburg, florida, usa",35.0
1980,217566,"kl, w.p, malaysia",16.0
1981,217740,"madrid, madrid, spain",37.0
1982,217986,"ypsilanti, michigan, usa",35.0
1983,218068,"west lafayette, indiana, usa",35.0
1984,218121,"brighton, colorado, usa",
1985,218221,"miri, sarawak, malaysia",18.0
1986,218241,"ocean pines, maryland, usa",
1987,218404,"cerritos, california, usa",30.0
1988,218411,"brighton, england, united kingdom",45.0
1989,218552,"san antonio, texas, usa",48.0
1990,218568,"byron, minnesota, usa",41.0
1991,218608,"spartanburg, south carolina, usa",31.0
1992,218615,"snoqualmie, washington, usa",
1993,218976,"henderson, tennessee, usa",19.0
1994,219008,"halifax, nova scotia, canada",60.0
1995,219209,"struthers, ohio, usa",
1996,219301,"franklin, massachusetts, usa",
1997,219321,"marshfield, massachusetts, usa",
1998,219546,"new albany, indiana, usa",25.0
1999,219683,"santa ana, california, usa",32.0
2000,219924,"st. louis, missouri, usa",64.0
2001,219951,"wolverhampton, england, united kingdom",19.0
2002,220122,"bucharest, ilfov,",
2003,220240,"roanoke, texas, usa",34.0
2004,220278,"hammond, indiana, usa",32.0
2005,220314,"mosinee, wisconsin, usa",39.0
2006,220597,"toronto, ontario, canada",26.0
2007,220664,"burlington, vermont, usa",28.0
2008,220688,"brookline, massachusetts, usa",27.0
2009,221445,"portland, oregon, usa",
2010,221510,"euless, texas, usa",28.0
2011,221687,"beach park, illinois, usa",34.0
2012,221705,"jacksonville beach, florida, usa",
2013,221732,"columbia, missouri, usa",26.0
2014,221753,"hagerstown, maryland, usa",35.0
2015,221777,"cuyahoga falls, ohio, usa",26.0
2016,221948,"jacksonville, florida, usa",36.0
2017,222035,"bristol, connecticut, usa",56.0
2018,222050,"allen park, michigan, usa",45.0
2019,222054,"newport pagnell, buckinghamshire, united kingdom",34.0
2020,222204,"janesville, california, usa",42.0
2021,222220,"austin, texas, usa",30.0
2022,222296,"chapel hill, north carolina, usa",
2023,222563,"griswold, connecticut, usa",41.0
2024,222941,"las vegas, nevada, usa",57.0
2025,223034,"toronto, ontario, canada",
2026,223087,"sherman oaks, california, usa",
2027,223154,"wilmington, north carolina, usa",33.0
2028,223156,"springfield, illinois, usa",31.0
2029,223190,"the woodlands, texas, usa",33.0
2030,223201,"huntington beach, california, usa",
2031,223231,"warsaw, n/a, poland",17.0
2032,223253,"laguna park, texas, usa",56.0
2033,223431,"los angeles, california, usa",
2034,223438,"randolph, massachusetts, usa",31.0
2035,223501,"santa cruz, california, usa",
2036,223566,"kansas city, missouri, usa",29.0
2037,223644,"newmarket, ontario, canada",30.0
2038,223721,"aberdeen, new jersey, usa",
2039,223787,"fountain valley, california, usa",58.0
2040,223814,"london, england, united kingdom",
2041,223879,"near the gulf, florida, usa",
2042,223953,"vashon island, washington, usa",29.0
2043,224138,"carlsbad, california, usa",
2044,224249,"moline, illinois, usa",
2045,224349,"columbia, maryland, usa",23.0
2046,224366,"kuala lumpur, kuala lumpur, malaysia",33.0
2047,224430,"louisville, kentucky, usa",
2048,224525,"ploiesti, prahova, romania",18.0
2049,224646,"london, england, united kingdom",
2050,224764,"rockaway, new jersey, usa",116.0
2051,224768,"huntington beach, california, usa",41.0
2052,224809,"nashua, new hampshire, usa",61.0
2053,224904,"trevose, pennsylvania, usa",27.0
2054,224923,"cleveland, ohio, usa",24.0
2055,224944,"houston, texas, usa",45.0
2056,224997,"legazpi, albay, philippines",
2057,225078,"austin, texas, usa",46.0
2058,225087,"toronto, ontario, canada",51.0
2059,225199,"toronto, ontario, canada",54.0
2060,225232,"sydney, new south wales, australia",4.0
2061,225379,"halifax, nova scotia, canada",24.0
2062,225595,"savannah, georgia, usa",37.0
2063,225686,"daly city, california, usa",16.0
2064,225763,"san francisco, california, usa",
2065,225810,"el cajon, california, usa",56.0
2066,225886,"ruma, illinois, usa",35.0
2067,225986,"watford, england, united kingdom",36.0
2068,225996,"belton, texas, usa",20.0
2069,226006,"scott, arkansas, usa",35.0
2070,226205,"romeoville, illinois, usa",48.0
2071,226341,"honolulu, hawaii, usa",18.0
2072,226482,"singapore, n/a,",21.0
2073,226545,"mesa, arizona, usa",38.0
2074,226553,"anchorage, alaska, usa",
2075,226616,"tucson, arizona, usa",204.0
2076,226745,"humble, ,",38.0
2077,226879,"overland park, kansas, usa",31.0
2078,226965,"clemson, south carolina, usa",47.0
2079,227072,"saginaw, michigan, usa",
2080,227250,"rhame, north dakota, usa",32.0
2081,227397,"conway, arkansas, usa",
2082,227447,"kelseyville, california, usa",38.0
2083,227467,"san francisco, california, usa",
2084,227520,"san jose, california, usa",33.0
2085,227702,"league city, texas, usa",42.0
2086,227705,"westport, connecticut, usa",36.0
2087,227836,"athens, georgia, usa",30.0
2088,227884,"virginia beach, virginia, usa",25.0
2089,228021,"ann arbor, michigan, usa",32.0
2090,228206,"minneapolis, minnesota, usa",30.0
2091,228321,"santa cruz, california, usa",22.0
2092,228351,"charleston, south carolina, usa",16.0
2093,228445,"south bend, indiana, usa",19.0
2094,228681,"dumont, new jersey, usa",
2095,228727,"singapore, n/a, singapore",
2096,228764,"oakdale, california, usa",39.0
2097,228868,"myrtle beach, south carolina, usa",33.0
2098,228998,"lincoln, nebraska, usa",41.0
2099,229011,"mclean, virginia, usa",
2100,229258,"tijeras, new mexico, usa",32.0
2101,229282,"setauket, new york, usa",32.0
2102,229313,"southgate, michigan, usa",31.0
2103,229329,"st-légier, vaud, switzerland",56.0
2104,229334,"fort carson, colorado, usa",30.0
2105,229409,"leipzig, sachsen, germany",32.0
2106,229502,"calafat, dolj, romania",27.0
2107,229551,"ottawa, ontario, canada",28.0
2108,229632,"duchesne, utah, usa",23.0
2109,229741,"kensington, california, usa",29.0
2110,230013,"conroe, texas, usa",
2111,230030,"berkeley, california, usa",36.0
2112,230522,"colorado springs, colorado, usa",52.0
2113,230708,"modesto, california, usa",43.0
2114,231081,"grand prairie, texas, usa",15.0
2115,231210,"roanoke, virginia, usa",44.0
2116,231237,"waianae, hawaii, us",
2117,231264,"san antonio, texas, usa",38.0
2118,231340,"arnold, maryland, usa",37.0
2119,231351,"methuen, massachusetts, usa",34.0
2120,231354,"las vegas, nevada, usa",
2121,231393,"montreal, quebec, canada",28.0
2122,231827,"festus, missouri, usa",32.0
2123,231857,"canberra, australian capital territory, australia",46.0
2124,231993,"akron, ohio, usa",26.0
2125,232131,"oakland, california, usa",
2126,232271,"iowa city, iowa, usa",46.0
2127,232522,"morehead, kentucky, usa",24.0
2128,232579,"chicago, illinois, usa",38.0
2129,232945,"newport, rhode island, usa",28.0
2130,232959,"portland, oregon, usa",43.0
2131,232964,"westchester, illinois, usa",44.0
2132,233041,"blanchester, ohio, usa",29.0
2133,233256,"new york, new york, usa",36.0
2134,233430,"san diego, california, usa",45.0
2135,233711,"mackay, queensland, australia",36.0
2136,233903,"n/a, n/a, singapore",23.0
2137,233911,"romney, west virginia, usa",41.0
2138,233917,"madera, california, usa",38.0
2139,234023,"markham, ontario, canada",40.0
2140,234359,"morro bay, california, usa",35.0
2141,234399,"rochester, new york, usa",
2142,234597,"firenze, toscana, italy",
2143,234623,"scarborough, maine, usa",
2144,234657,"barlad, vaslui, romania",25.0
2145,234721,"hazelwood, missouri, usa",
2146,234765,"kuching, sarawak, malaysia",28.0
2147,234828,"fairbanks, alaska, usa",
2148,234948,"hiram, georgia, usa",
2149,235105,"st louis, missouri, usa",46.0
2150,235282,"encino, california, usa",43.0
2151,235392,"st. louis, missouri, usa",27.0
2152,235506,"toronto, ontario, canada",29.0
2153,235842,"griswold, iowa, usa",41.0
2154,235895,"la, california, usa",
2155,235935,"bridgeton, new jersey, usa",43.0
2156,236058,"san francisco, california, usa",34.0
2157,236164,"elkhorn, nebraska, usa",42.0
2158,236172,"chesapeake, virginia, usa",34.0
2159,236267,"san francisco, california, usa",30.0
2160,236269,"whiteman afb, missouri, usa",21.0
2161,236283,"orlando, florida, usa",41.0
2162,236340,"st kilda, victoria, australia",29.0
2163,236757,"mars, pennsylvania, usa",
2164,236948,"toronto, ontario, canada",35.0
2165,236955,"pace, florida, usa",41.0
2166,236959,"st. louis, missouri, usa",35.0
2167,237271,"sandy, utah, usa",
2168,237433,"king of prussia, pennsylvania, usa",
2169,237534,"rexdale, ontario, canada",47.0
2170,237748,"eagan, minnesota, usa",27.0
2171,237856,"philadelphia, pennsylvania, usa",
2172,237990,"rochester, new york, usa",
2173,238008,"edmond, oklahoma, usa",36.0
2174,238057,"la jolla, california, usa",
2175,238065,"bourbonnais, illinois, usa",27.0
2176,238120,"louisville, kentucky, usa",25.0
2177,238179,"smithton, illinois, usa",
2178,238475,"little rock, arkansas, usa",34.0
2179,238557,"kuala lumpur, selangor, malaysia",21.0
2180,238613,"st. john`s, newfoundland, canada",37.0
2181,238699,"amagansett, new york, usa",
2182,238781,"yucca valley, california, usa",51.0
2183,238849,"saskatoon, saskatchewan, canada",40.0
2184,238864,"powys, wales, united kingdom",32.0
2185,238889,"clark fork, idaho, usa",33.0
2186,239106,"pasadena, california, usa",74.0
2187,239423,"jackson, tennessee, usa",49.0
2188,239535,"columbus, ,",
2189,239584,"gilroy, california, usa",
2190,239594,"leuven, vlaams-brabant, belgium",28.0
2191,239626,"wellesley, massachusetts, usa",52.0
2192,239688,"winnemucca, nevada, usa",26.0
2193,240035,"birmingham, alabama, usa",
2194,240051,"trenton, ontario, canada",32.0
2195,240144,"muskego, wisconsin, usa",34.0
2196,240219,"arlington, tennessee, usa",38.0
2197,240370,"brookline, massachusetts, usa",
2198,240401,"denver, colorado, usa",64.0
2199,240403,"louisville, kentucky, usa",49.0
2200,240541,"port angeles, washington, usa",40.0
2201,240543,"millbrae, california, usa",67.0
2202,240567,"hawthorne, new jersey, usa",33.0
2203,240568,"elk  city, oklahoma, usa",34.0
2204,240700,"waldorf, maryland, usa",15.0
2205,240756,"guyton, georgia, usa",41.0
2206,240906,"whistler, british columbia, canada",
2207,241042,"eugene, oregon, usa",
2208,241204,"marrickville, new south wales, australia",23.0
2209,241548,"saratoga, california, usa",44.0
2210,241565,"ocala, florida, usa",64.0
2211,241666,"san francisco, california, usa",35.0
2212,241791,"na, ohio, usa",27.0
2213,241802,"collins, new york, usa",17.0
2214,241980,"ashburn, virginia, usa",35.0
2215,242006,"santo domingo, distrito nacional, dominican republic",30.0
2216,242007,"subang jaya, selangor, malaysia",
2217,242073,"aldergrove, british columbia, canada",28.0
2218,242083,"fairview, new mexico, usa",24.0
2219,242106,"covington, virginia, usa",28.0
2220,242143,"fort frances, ontario, canada",
2221,242299,"orlando, florida, usa",25.0
2222,242309,"wbl, minnesota, usa",17.0
2223,242409,"berck sur mer, pas de calais, france",23.0
2224,242465,"visalia, california, usa",36.0
2225,242639,"avon, connecticut, usa",17.0
2226,242646,"ft myers beach, florida, usa",
2227,242962,"hillsboro, ohio, usa",26.0
2228,243004,"ottawa, ontario, canada",14.0
2229,243058,"kuching, sarawak, malaysia",
2230,243075,"whitehorse, yukon territory, canada",13.0
2231,243077,"ann arbor, michigan, usa",34.0
2232,243236,"modesto, california, usa",50.0
2233,243294,"geismar, louisiana, usa",25.0
2234,243328,"portland, oregon, usa",33.0
2235,243360,"east elmhurst, new york, usa",
2236,243700,"milwaukee, wisconsin, usa",
2237,243759,"lock haven, pennsylvania, usa",51.0
2238,243879,"los angeles, california, usa",32.0
2239,243929,"chicago, illinois,",63.0
2240,243930,"montreuil, seine saint-denis, france",43.0
2241,243942,"baltimore, maryland, usa",
2242,244070,"long branch, new jersey, usa",47.0
2243,244171,"moline, illinois, usa",51.0
2244,244189,"onalaska, wisconsin, usa",35.0
2245,244277,"inverness, scotland, united kingdom",44.0
2246,244286,"howell, new jersey, usa",22.0
2247,244349,"los banos, california, usa",40.0
2248,244420,"kenmore, ,",
2249,244627,"shelbyville, tennessee, usa",32.0
2250,244657,"chicago, illinois, usa",32.0
2251,244662,"old perlican, newfoundland, canada",29.0
2252,244685,"rockvale, tennessee,",
2253,244736,"forest grove, oregon, usa",23.0
2254,244742,"carbondale, illinois, usa",18.0
2255,245088,"adams, massachusetts, usa",27.0
2256,245128,"kuching, sarawak, malaysia",23.0
2257,245295,"puchong, selangor, malaysia",24.0
2258,245371,"halifax, nova scotia, canada",26.0
2259,245410,"san antonio, texas, usa",28.0
2260,245645,"phoenix, arizona, usa",
2261,245649,"greensboro, north carolina, usa",27.0
2262,245650,"lakeland, florida, usa",
2263,245827,"albuquerque, ,",
2264,245963,"saint louis, missouri, usa",
2265,246156,"eastbourne, england, united kingdom",32.0
2266,246247,"akron, ohio, usa",29.0
2267,246311,"lynnwood, washington, usa",35.0
2268,246512,"college station, texas, usa",22.0
2269,246513,"virginia beach, virginia, usa",23.0
2270,246617,"derby, england, united kingdom",27.0
2271,246655,"mooresville, north carolina, usa",
2272,246759,"singapore, n/a, singapore",23.0
2273,246776,"gympie, queensland, australia",21.0
2274,246823,"crickhowell, wales, united kingdom",
2275,247055,"daly city, california, usa",25.0
2276,247129,"kuching, sarawak, malaysia",26.0
2277,247240,"port of spain, maraval, trinidad and tobago",31.0
2278,247241,"avalon, wisconsin, usa",37.0
2279,247429,"marshfield, wisconsin, usa",39.0
2280,247447,"long beach, california, usa",19.0
2281,247752,"wake forest, north carolina, usa",30.0
2282,247852,"snellville, georgia, usa",
2283,248138,"staunton, virginia, usa",
2284,248221,"portland, oregon, usa",62.0
2285,248259,"miami lakes, florida, usa",
2286,248274,"oldtown, maryland, usa",17.0
2287,248289,"brighton, sussex, united kingdom",29.0
2288,248464,"portland, oregon, usa",30.0
2289,248477,"dandridge, tennessee, usa",17.0
2290,248496,"coquitlam, british columbia, canada",
2291,248615,"emmetsburg, iowa, usa",42.0
2292,248718,"hyde park, new york, usa",43.0
2293,248850,"verdon, nebraska, usa",48.0
2294,249058,"fresno, california, usa",38.0
2295,249111,"calgary, alberta, canada",
2296,249140,"kuala lumpur, wilayah persekutuan, malaysia",46.0
2297,249407,"nashville, tennessee, usa",22.0
2298,249628,"whitney, texas, usa",51.0
2299,249695,"halifax, nova scotia, canada",35.0
2300,249791,"york, pennsylvania, usa",38.0
2301,249862,"sugar land, texas, usa",
2302,249894,"duncansville, pennsylvania, usa",
2303,249953,"toronto, ontario, canada",
2304,249958,"westmont, illinois, usa",12.0
2305,250184,"renton, washington, usa",
2306,250300,"n/a, n/a, singapore",
2307,250342,"new hope, minnesota, usa",29.0
2308,250359,"lünen, nordrhein-westfalen, germany",23.0
2309,250368,"clovis, california, usa",
2310,250398,"hanover park, illinois, usa",50.0
2311,250405,"columbus, ohio, usa",55.0
2312,250683,"london, ontario, canada",41.0
2313,250709,"chicago, illinois, usa",
2314,250925,"milton, ontario, canada",33.0
2315,250936,"jacksonville, florida, usa",36.0
2316,250962,"vancouver, british columbia, canada",24.0
2317,251003,"latonia, kentucky, usa",37.0
2318,251140,"redding, california, usa",25.0
2319,251164,"trabuco canyon, california, usa",59.0
2320,251339,"bayboro, north carolina, usa",46.0
2321,251394,"portland, maine, usa",25.0
2322,251422,"cumberland, maryland, usa",23.0
2323,251467,"westmont, illinois, usa",8.0
2324,251495,"mundelein, illinois, usa",54.0
2325,251606,"west vancouver, british columbia, canada",
2326,251613,"sonoma, california, usa",34.0
2327,251721,"orleans, massachusetts, usa",57.0
2328,251843,"homer city, pennsylvania, usa",
2329,251844,"lisboa, lisboa, portugal",30.0
2330,252071,"catawba, wisconsin, usa",32.0
2331,252222,"mississauga, ontario, canada",21.0
2332,252347,"springfield, virginia, usa",52.0
2333,252654,"hoboken, new jersey, usa",
2334,252662,"san antonio, texas, usa",13.0
2335,252695,"lincoln, nebraska, usa",
2336,252820,"montreal, quebec, canada",33.0
2337,252827,"sheffield, england, united kingdom",36.0
2338,252843,"ogden, utah, usa",
2339,252848,"vinton, virginia, usa",32.0
2340,252865,"olympia, washington, usa",30.0
2341,252953,"kelso, washington, usa",23.0
2342,253005,"huntsville, alabama, usa",43.0
2343,253556,"modesto, california, usa",31.0
2344,253771,"palm springs, florida, usa",49.0
2345,253821,"fulton, missouri, usa",
2346,253871,"mechanicsville, maryland, usa",26.0
2347,253949,"steamboat springs, colorado, usa",33.0
2348,254201,"milwaukee, wisconsin, usa",25.0
2349,254206,"tucson, arizona, usa",31.0
2350,254299,"the dalles, oregon, usa",55.0
2351,254377,"niles, michigan, usa",50.0
2352,254465,"maryville, tennessee, usa",22.0
2353,254822,"hamilton, ontario, canada",
2354,254859,"redd, arizona, usa",
2355,254899,"browns mills, new jersey, usa",54.0
2356,254971,"boise, idaho, usa",53.0
2357,255078,"pewaukee, wisconsin, usa",49.0
2358,255092,"corrales, new mexico, usa",
2359,255218,"anaheim, california, usa",46.0
2360,255489,"sherman oaks, california, usa",
2361,255546,"las vegas, nevada, usa",42.0
2362,256167,"temecula, california, usa",14.0
2363,256247,"sydney, new south wales, australia",35.0
2364,256402,"huntsville, alabama, usa",34.0
2365,256407,"florissant, missouri, usa",58.0
2366,256843,"isle of palms, south carolina, usa",40.0
2367,256844,"gulfport, mississippi, usa",36.0
2368,257024,"houston, ,",38.0
2369,257028,"chicago heights, illinois, usa",31.0
2370,257198,"edmonton, alberta, canada",34.0
2371,257204,"akron, ohio, usa",32.0
2372,257327,"portland, oregon, usa",39.0
2373,257699,"trussville, alabama, usa",35.0
2374,257700,"slippery rock, pennsylvania, usa",22.0
2375,257820,"pocomoke city, maryland, usa",10.0
2376,258011,"sydney, new south wales, australia",29.0
2377,258084,"mobile, alabama, usa",47.0
2378,258152,"calgary, alberta, canada",29.0
2379,258185,"livermore, maine, usa",37.0
2380,258270,"fpo, ap, okinawa, japan",
2381,258482,"oro valley, arizona, usa",
2382,258534,"mcqueeney, texas, usa",32.0
2383,258884,"belvidere, illinois, usa",
2384,258938,"los angeles, california, usa",27.0
2385,259006,"saginaw, michigan, usa",28.0
2386,259035,"edmonton, alberta, canada",38.0
2387,259114,"modesto, california, usa",55.0
2388,259118,"philadelphia, pennsylvania, usa",34.0
2389,259259,"woodruff, south carolina, usa",30.0
2390,259260,"fair haven, michigan, usa",56.0
2391,259320,"foster city, california, usa",41.0
2392,259378,"winthrop, western australia, australia",46.0
2393,259625,"meridian, texas, usa",
2394,259626,"austin, texas, usa",2.0
2395,259629,"carrollton, texas, usa",51.0
2396,259829,"madison, wisconsin, usa",44.0
2397,259901,"thompson, manitoba, canada",
2398,259930,"miami, florida, usa",25.0
2399,260183,"st catharines, ontario, canada",25.0
2400,260388,"minneapolis, minnesota, usa",23.0
2401,260699,"toledo, ohio, usa",42.0
2402,260897,"chicago, illinois, usa",25.0
2403,260944,"stratford, connecticut, usa",
2404,261037,"manchester, england, united kingdom",
2405,261603,"san bernardino, california, usa",27.0
2406,261829,"fpo, ap, usa",32.0
2407,261973,"chicago, illinois, usa",35.0
2408,261998,"seal beach, california, usa",28.0
2409,262118,"maryville, tennessee, usa",25.0
2410,262186,"matosinhos, porto, portugal",25.0
2411,262208,"los angeles, ,",37.0
2412,262399,"glen allen, virginia, usa",48.0
2413,262902,"sydney, new south wales, australia",32.0
2414,262940,"san diego, ,",
2415,262998,"melbourne, victoria, australia",
2416,263107,"innsbruck, tirol, austria",24.0
2417,263163,"austin, texas, usa",26.0
2418,263325,"fredericton, new brunswick, canada",27.0
2419,263344,"espoo, uusimaa, finland",17.0
2420,263460,"tampa, florida, usa",31.0
2421,263645,"st. catharines, ontario, canada",28.0
2422,263877,"victoria, british columbia, canada",44.0
2423,264031,"traverse city, michigan, usa",34.0
2424,264082,"irving, texas, usa",42.0
2425,264152,"boston, massachusetts, usa",
2426,264311,"atlantic highlands, new jersey, usa",29.0
2427,264317,"portela de sacavém, loures, portugal",25.0
2428,264321,"toronto, ontario, canada",33.0
2429,264355,"ionia, michigan, usa",36.0
2430,264525,"quezon city, manila, philippines",17.0
2431,264543,"quincy, massachusetts, usa",
2432,264634,"ottawa, ontario, canada",
2433,264637,"germantown, maryland, usa",24.0
2434,264657,"st. louis, missouri, usa",23.0
2435,264862,"brighton, massachusetts, usa",
2436,264947,"la mesa, california, usa",
2437,264996,"oneida, tennessee, usa",25.0
2438,265115,"vista, california, usa",
2439,265313,"morrisville, north carolina, usa",33.0
2440,265403,"springfield, missouri, usa",35.0
2441,265487,"kaneohe, hawaii, usa",75.0
2442,265553,"san diego, california, usa",
2443,265656,"chicago heights, illinois, usa",41.0
2444,265751,"sebastopol, california, usa",
2445,265784,"san jose, california, usa",
2446,265889,"kitchener, ontario, canada",30.0
2447,266056,"hoover, alabama, usa",47.0
2448,266226,"new york, new york, usa",
2449,266268,"camden, south carolina, usa",
2450,266283,"walla walla, washington, usa",62.0
2451,266466,"kenmore, washington, usa",45.0
2452,266522,"burnaby, british columbia, canada",
2453,266650,"plant city, florida, usa",35.0
2454,266753,"oakland, california, usa",
2455,266840,"columbia, south carolina, usa",22.0
2456,266865,"reston, virginia, usa",33.0
2457,266866,"northamptonshire, england, united kingdom",33.0
2458,267033,"tucson, arizona, usa",
2459,267282,"tehachapi, california, usa",35.0
2460,267596,"williamstown, massachusetts, usa",46.0
2461,267635,"bartlesville, oklahoma, usa",69.0
2462,267830,"fort worth, texas, usa",101.0
2463,268030,"christchurch, canterbury, new zealand",
2464,268032,"sunnyvale, california, usa",34.0
2465,268110,"westerville, ohio, usa",
2466,268300,"halifax, nova scotia, canada",25.0
2467,268622,"upper township, new jersey, usa",36.0
2468,268657,"petaling jaya, selangor darul ehsan, malaysia",20.0
2469,268691,"sparta, new jersey, usa",37.0
2470,268751,"sheboygan, wisconsin, usa",34.0
2471,268833,"deventer, overijssel, netherlands",40.0
2472,268932,"red deer, alberta, canada",38.0
2473,269157,"ann arbor, michigan, usa",
2474,269321,"walpole, massachusetts, usa",49.0
2475,269378,"amadora, lisboa, portugal",41.0
2476,269439,"austin, texas, usa",38.0
2477,269557,"ypsilanti, michigan, usa",40.0
2478,269566,"seattle, washington, usa",9.0
2479,269719,"jacksonville, north carolina, usa",33.0
2480,269728,"london, england, united kingdom",40.0
2481,269738,"houston, texas, usa",29.0
2482,269799,"new york, new york, usa",
2483,269841,"georgetown, penang, malaysia",16.0
2484,269890,"niles, michigan, usa",27.0
2485,270326,"new york, new york, usa",
2486,270352,"lombard, illinois, usa",31.0
2487,270554,"fredericton, new brunswick, canada",
2488,270605,"bourbonnais, illinois, usa",
2489,270629,"greenwood, british columbia, canada",
2490,270713,"toronto, ontario, canada",27.0
2491,270801,"boise, idaho, usa",56.0
2492,270820,"west bend, wisconsin, usa",52.0
2493,270838,"rosemead, california, usa",53.0
2494,271144,"albuquerque, new mexico, usa",25.0
2495,271176,"louisville, kentucky, usa",39.0
2496,271195,"elsmere, kentucky, usa",39.0
2497,271306,"dallas, texas, usa",39.0
2498,271375,"alma center, wisconsin, usa",
2499,271448,"ona, west virginia, usa",27.0
2500,271460,"saint louis, missouri, usa",63.0
2501,271531,"wenonah, new jersey, usa",32.0
2502,271558,"henderson, nevada, usa",35.0
2503,271622,"malmok, n/a, aruba",
2504,271705,"atlanta, georgia, usa",25.0
2505,272120,"alexandria, virginia, usa",
2506,272225,"morecambe, england, united kingdom",49.0
2507,272233,"tiffin, ohio, usa",
2508,272273,"donald, oregon, usa",37.0
2509,272423,"st.peters, missouri, usa",
2510,272482,"amora, estremadura,, portugal",40.0
2511,272573,"poway, california, usa",23.0
2512,272715,"barcelona, catalunya, spain",31.0
2513,272897,"flushing, new york, usa",
2514,273113,"topeka, kansas, usa",18.0
2515,273190,"coconut grove, ,",71.0
2516,273344,"bettendorf, iowa, usa",37.0
2517,273718,"london, england, united kingdom",32.0
2518,273976,"saratoga, california, usa",20.0
2519,273979,"bloomsburg, pennsylvania, usa",20.0
2520,274004,"sydenham, london, england, united kingdom",41.0
2521,274056,"seattle, washington, usa",24.0
2522,274061,"gahanna/columbus, ohio, usa",26.0
2523,274111,"massagno, ticino, switzerland",
2524,274199,"ottawa, ontario, canada",26.0
2525,274301,"frankston, victoria, australia",41.0
2526,274308,"delray beach, florida, usa",33.0
2527,274393,"san francisco, california, usa",
2528,274423,"creswell, oregon, usa",
2529,274466,"brookfield, wisconsin, usa",21.0
2530,274549,"san diego, california, usa",
2531,274634,"wahiawa, hawaii, usa",33.0
2532,274656,"brighton, michigan, usa",40.0
2533,274808,"paynesville, , usa",17.0
2534,275020,"new york, new york, usa",
2535,275154,"san diego, california, usa",
2536,275220,"jacksonville, florida, usa",24.0
2537,275276,"evansville, indiana, usa",
2538,275922,"groves, texas, usa",47.0
2539,275970,"pittsburgh, pennsylvania, usa",46.0
2540,276050,"beacon, new york, usa",30.0
2541,276165,"las vegas, nevada, usa",20.0
2542,276231,"livingston, texas, usa",
2543,276307,"richmond, london, england, united kingdom",35.0
2544,276463,"providence, rhode island, usa",26.0
2545,276579,"orem, utah, usa",12.0
2546,276641,"porto, porto, portugal",25.0
2547,276680,"hopewell junction, new york, usa",55.0
2548,276688,"fort lee, new jersey, usa",
2549,277157,"garden grove, california, usa",70.0
2550,277203,"olympia, washington, usa",8.0
2551,277427,"gilbert, arizona, usa",48.0
2552,277478,"schiedam, zuid-holland, netherlands",31.0
2553,277523,"woodstock, virginia, usa",62.0
2554,277929,"winnipeg, manitoba, canada",34.0
2555,277965,"chula vista, california, usa",
2556,278026,"east orange, new jersey, usa",56.0
2557,278137,"san antonio, texas, usa",27.0
2558,278188,"lake george, new york, usa",34.0
2559,278356,"lakeland, tennessee, usa",57.0
2560,278418,"omaha, nebraska, usa",
2561,278582,"slidell, louisiana, usa",
2562,278633,"sandy, utah, usa",
